"NetworkInterfaceId","SubnetId","Description","Status","PrivateIpAddress","Groups"
"eni-058379fde3bf38e02","subnet-0cd73b8854af6e988",,"in-use","10.68.1.54","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02066efb127d3bb00","subnet-015a070ac9088d7b8",,"in-use","10.61.33.102","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0daa2fb2b20292c7a","subnet-0b29d8e0f3be49b4c",,"in-use","10.61.2.243","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-005eb8a34e54312bd","subnet-0cd73b8854af6e988","ELB app/bos-stg-cryt-b/2afc0e6eda1f005e","in-use","10.68.1.156","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0365fe41c309e70ed","subnet-015a070ac9088d7b8","ELB app/bos-stin-pcb-b/baddb9cad3734a06","in-use","10.61.32.247","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ff51b39773092071","subnet-0cd73b8854af6e988",,"in-use","10.68.2.120","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0068e0e9f83618f61","subnet-0af3f3fd6445f2ebc","ES bos-stub-es","available","10.61.16.218","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0250cac6c46a5ea1d","subnet-0cd73b8854af6e988","ELB app/bos-stg-crm-b/dc4e9d5361201f00","in-use","10.68.2.240","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0909762566575522b","subnet-0cd73b8854af6e988","ELB app/bos-stg-com-g/6255711862ad9d3d","in-use","10.68.2.52","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00f95eb798c7d6d65","subnet-0cd73b8854af6e988","ELB net/bos-stg-mq-shared/e886d6bdab27c54b","in-use","10.68.3.142","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e37005706856e58a","subnet-0b29d8e0f3be49b4c","Network Interface for Transit Gateway Attachment tgw-attach-0244e21914bffecfa","in-use","10.61.1.172","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01c7065c0fcd16b62","subnet-015a070ac9088d7b8","ELB app/bos-stin-prt-b/2cb51868085e10b8","in-use","10.61.34.3","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-063ecd24a78be7436","subnet-0cd73b8854af6e988","ELB app/bos-stg-core-b/4103dbf22021c4c1","in-use","10.68.0.15","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0117634270a7dd991","subnet-0b29d8e0f3be49b4c",,"in-use","10.61.3.42","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-050ef4ff4ea4e04a3","subnet-0cd73b8854af6e988",,"in-use","10.68.1.82","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ccec49ff9c1cc52f","subnet-015a070ac9088d7b8","AWS Lambda VPC ENI-bos-stin-cloudwatch-to-slack-21b54e31-1539-4a68-8534-677dca4c26ba","in-use","10.61.32.6","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-004c15399fa559ba3","subnet-0b29d8e0f3be49b4c","ELB app/bos-stgb-pcb-b/490cec8364630c07","in-use","10.61.0.164","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0668f8d4cfd86bc73","subnet-0b29d8e0f3be49b4c","ES bos-stgb-es","available","10.61.0.202","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-093a82d5950fc8d33","subnet-0cd73b8854af6e988",,"in-use","10.68.2.220","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02a1685cc86973720","subnet-0b29d8e0f3be49b4c","ELB app/bos-stgb-crm-g/58ea9d0d2d399d21","in-use","10.61.2.74","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c236d3c30afd3310","subnet-0cd73b8854af6e988",,"in-use","10.68.0.33","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-040c42acf3a60cd5d","subnet-015a070ac9088d7b8",,"in-use","10.61.32.123","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e17ae64be27c69e5","subnet-01b3bef573ecf4792",,"in-use","10.61.28.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0901c1cdde003b42c","subnet-0cd73b8854af6e988","AWS Lambda VPC ENI-bos-stg-cloudwatch-to-slack-a9c8b4cc-0a2f-4a5f-9f4f-764c1d59e855","in-use","10.68.3.154","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-018f38a57fefbc7ed","subnet-015a070ac9088d7b8","Network Interface for Transit Gateway Attachment tgw-attach-03c670a78f6d1219e","in-use","10.61.34.160","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fb65e8396018d9ee","subnet-0af3f3fd6445f2ebc","ES bos-stub-es","in-use","10.61.19.152","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-078c1eacbf2e97da4","subnet-0b29d8e0f3be49b4c",,"in-use","10.61.3.154","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09954279f2953852f","subnet-0e54e396669e057ec","gd-paloalt-gd-pa-Publi-12OX1772KLJKW_ASG_us-west-2a-eth1","in-use","10.68.15.22","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03c3e0ce858e8ebff","subnet-0f407ade867f9d200",,"in-use","10.68.15.81","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0afd6be70ee75dc04","subnet-0b29d8e0f3be49b4c",,"in-use","10.61.1.46","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0165b1d419ab7af67","subnet-04e5b94ac4b3f70d9","AWS Lambda VPC ENI-gd-paloalt-gd-pa-Publi-12OX1772KLJKW-lambda-sched-event-77b1640b-3b1c-41ee-9ef4-15c42b141e64","in-use","10.68.15.121","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d5c596092e70b88b","subnet-0cd73b8854af6e988","ELB net/bos-stg-cnrmq-b/1dd91131bee89faa","in-use","10.68.2.196","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f27371c22004364c","subnet-015a070ac9088d7b8",,"in-use","10.61.35.45","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-040c2e6c268ebc20e","subnet-0af3f3fd6445f2ebc","Primary network interface","in-use","10.61.19.233","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05c5ec167b35c5408","subnet-04b5eb7b1b4fcf6a5",,"in-use","10.61.12.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bdc50e395e50ef21","subnet-0cd73b8854af6e988","ES bos-stg-es","available","10.68.1.8","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dda0c3e95bf67609","subnet-0cd73b8854af6e988","ELB app/bos-stg-ucor-b/e059488ffe82dffc","in-use","10.68.2.176","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d226d63c293cde9e","subnet-0cd73b8854af6e988","AWS Lambda VPC ENI-bos-stg-octopusderegister-6767b7b3-6763-4002-ae70-0155df357479","in-use","10.68.3.145","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09903b734e9deeedd","subnet-0b29d8e0f3be49b4c","AWS Lambda VPC ENI-bos-stgb-elasticsearch-pipeline-lambda-9e23c02c-e27d-48b6-a537-43dfd3af087f","in-use","10.61.3.68","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02cf04e130ce8a1bc","subnet-0b29d8e0f3be49b4c",,"in-use","10.61.0.84","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bf35fbcf32d48754","subnet-09278aff1dcd7cae9",,"in-use","10.68.12.51","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0372f0f4bbe6300af","subnet-015a070ac9088d7b8","ELB net/bos-stin-cnrmq-b/b57b1e51f3c7a4a7","in-use","10.61.33.204","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05e9e7a1fe306d10f","subnet-0cd73b8854af6e988",,"in-use","10.68.2.104","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a6a00d98b7e41f5a","subnet-0b29d8e0f3be49b4c","ES bos-stgb-es","in-use","10.61.1.48","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-064593f4ab40a3065","subnet-0e8e471bb2415a603",,"in-use","10.61.44.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e1de55b3a86c90ca","subnet-0cd73b8854af6e988","Primary network interface","in-use","10.68.3.49","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-006eec9578807d98b","subnet-0b29d8e0f3be49b4c","ELB app/bos-stgb-core-b/b569f8d7dfe0cf0e","in-use","10.61.3.251","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de36208cc5d299f6","subnet-0b29d8e0f3be49b4c",,"in-use","10.61.0.208","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f49019a92b23fb39","subnet-0d8a147d4983277f7","ELB app/bos-int-core-b/c4d80bf65e82a9dc","in-use","10.64.69.70","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09e37674b51dea0c3","subnet-0d8a147d4983277f7","ELB app/bos-int-cryt-b/d035175aba0ff2c5","in-use","10.64.68.54","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-008e9b36ae3c946b2","subnet-0d8a147d4983277f7",,"in-use","10.64.96.191","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-004abf42d05e09158","subnet-0d8a147d4983277f7","ES bos-int-es","available","10.64.83.228","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02199c358883301d3","subnet-0d8a147d4983277f7","ELB app/bos-int-pcb-b/44fd44d8370b9d8b","in-use","10.64.96.40","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-046f4b0ee8bad63d4","subnet-0d8a147d4983277f7","ELB app/bos-int-com-b/c3b3b26de42f6048","in-use","10.64.116.228","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-083a28451e24a54cf","subnet-0d8a147d4983277f7","ES bos-int-es","in-use","10.64.92.115","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b687bc8b2c5c7e5c","subnet-0afd3055660bc7815",,"in-use","10.64.200.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0db1a077845047158","subnet-0d8a147d4983277f7",,"in-use","10.64.109.89","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0312cf8a5edb0ee2d","subnet-0d8a147d4983277f7",,"in-use","10.64.83.133","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fb360a6195474c92","subnet-0d8a147d4983277f7",,"in-use","10.64.110.225","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a118ef89c107f551","subnet-0d8a147d4983277f7","ELB app/bos-int-prt-b/063d7415b526cc33","in-use","10.64.107.232","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d7256f41ae9f9d7f","subnet-0d8a147d4983277f7","AWS Lambda VPC ENI-bos-int-cloudwatch-to-slack-2f606dc9-d76c-4063-9a67-7bf2a0d85daf","in-use","10.64.80.218","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01ce9ae113b09976f","subnet-0d8a147d4983277f7","ELB app/bos-int-tk-b/9e1d1d5b375b1924","in-use","10.64.88.76","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01e952adb202adec1","subnet-0d8a147d4983277f7",,"in-use","10.64.89.164","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0747ad58e7c874647","subnet-0d8a147d4983277f7","ELB net/bos-int-mq-s/6bf899e9858f71a3","in-use","10.64.123.193","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e19d6c322a924d92","subnet-0d8a147d4983277f7","AWS Lambda VPC ENI-bos-int-elasticsearch-pipeline-lambda-ea6196f7-2b26-4ad3-815a-902736a79aee","in-use","10.64.112.80","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0202abd2bb080873b","subnet-0d8a147d4983277f7","ELB net/bos-int-cnrmq-b/52a9297b18bbd5ec","in-use","10.64.126.233","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0558a6bf1d9d30f5e","subnet-0d8a147d4983277f7","Network Interface for Transit Gateway Attachment tgw-attach-0956d05e9238250c7","in-use","10.64.110.249","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ad4abaf7bdccae42","subnet-0d8a147d4983277f7","AWS Lambda VPC ENI-bos-int-octopusderegister-454c20f4-008d-4dd0-a0d2-7e06abb2bf7f","in-use","10.64.84.231","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f3e7fb0657911952","subnet-0d8a147d4983277f7",,"in-use","10.64.81.148","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-062144f627b13b67f","subnet-0d8a147d4983277f7","ES bos-int-es","available","10.64.72.255","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0863b0ddcc7614cb9","subnet-0d8a147d4983277f7",,"in-use","10.64.92.37","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-079768f976dff2c4c","subnet-0e96106285ca4b693",,"in-use","10.64.48.1","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-067a7c72603d63aac","subnet-0e96106285ca4b693","ELB app/bos-int-fcm-b/e71a669274eed509","in-use","10.64.14.15","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0cd5a59198e3ef65e","subnet-0e96106285ca4b693","Primary network interface","in-use","10.64.2.80","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05cbcec80016bd06b","subnet-0b0e81907369aca26",,"in-use","10.64.192.51","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0060ed3547f737de9","subnet-0e96106285ca4b693","ELB app/bos-int-core-b/c4d80bf65e82a9dc","in-use","10.64.49.150","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b0b9a142e3a0df04","subnet-0e96106285ca4b693",,"in-use","10.64.2.40","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-007bccab8fd30e800","subnet-0e96106285ca4b693",,"in-use","10.64.11.144","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0546419dccf47a62f","subnet-0e96106285ca4b693","AWS Lambda VPC ENI-bos-int-cloudwatch-to-slack-dd1ee60f-6d2e-4cfc-80c7-5f46a30d00a0","in-use","10.64.26.173","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0332f2fd2ca35dee4","subnet-0e96106285ca4b693","Network Interface for Transit Gateway Attachment tgw-attach-0956d05e9238250c7","in-use","10.64.43.215","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ecfe762a7cf03ac8","subnet-0e96106285ca4b693","AWS Lambda VPC ENI-bos-int-octopusderegister-76295db4-0adf-4ffd-bfc5-b973930b1f86","in-use","10.64.39.17","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06d7a1de88db8ff71","subnet-0e96106285ca4b693","ELB net/bos-int-cnrmq-b/52a9297b18bbd5ec","in-use","10.64.41.189","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09bb48073377ddd0f","subnet-0b0e81907369aca26",,"in-use","10.64.192.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f43d90533691932a","subnet-0e96106285ca4b693",,"in-use","10.64.3.171","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-019d074962c7d4ab9","subnet-0e96106285ca4b693","ELB app/bos-int-crm-b/346867b35d78a062","in-use","10.64.30.33","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0544fc397bbaec001","subnet-0e96106285ca4b693","ELB net/bos-int-mq-s/6bf899e9858f71a3","in-use","10.64.48.192","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e03c1faaf002270b","subnet-0e96106285ca4b693",,"in-use","10.64.31.225","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07821e40e747585da","subnet-0e96106285ca4b693","ELB app/bos-int-com-g/7bb5588ba8737d44","in-use","10.64.18.73","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fefb40df15d66b68","subnet-0e96106285ca4b693","ELB app/bos-int-ucor-b/b2e217db63f51fa2","in-use","10.64.0.142","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0219c8630809d80df","subnet-0e96106285ca4b693","AWS Lambda VPC ENI-bos-int-elasticsearch-pipeline-lambda-97293cb9-9c1f-4748-9431-85615b3e9511","in-use","10.64.27.68","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e3bff7cb74da77a7","subnet-07d6b06716cd1eaa0","ES bos-int-es","available","10.64.188.154","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fd13c0bd35a71cf3","subnet-07d6b06716cd1eaa0","ELB net/bos-int-mq-s/6bf899e9858f71a3","in-use","10.64.172.29","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04c643a8122cd612f","subnet-07d6b06716cd1eaa0","AWS Lambda VPC ENI-bos-int-cloudwatch-to-slack-612df643-da04-4d17-90e2-76a64309f824","in-use","10.64.174.155","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e84713021e40ca4b","subnet-07d6b06716cd1eaa0","ElastiCache bos-ec-int-b-001","in-use","10.64.148.207","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-097d1d75f4a2cf093","subnet-07d6b06716cd1eaa0","ELB app/bos-int-cryt-b/d035175aba0ff2c5","in-use","10.64.133.23","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e68675511013f42a","subnet-07d6b06716cd1eaa0",,"in-use","10.64.140.162","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f12824fbcb8521b2","subnet-07d6b06716cd1eaa0",,"in-use","10.64.172.132","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09b50481a84e80780","subnet-07d6b06716cd1eaa0","AWS Lambda VPC ENI-bos-int-octopusderegister-0ddbf7ff-9c38-40e5-81f2-8e65a748f126","in-use","10.64.173.44","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06ef8b4f91136e8b4","subnet-07d6b06716cd1eaa0",,"in-use","10.64.134.122","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d5c4f272911ceab6","subnet-07d6b06716cd1eaa0","Network Interface for Transit Gateway Attachment tgw-attach-0956d05e9238250c7","in-use","10.64.145.77","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d9bf8be57b809d82","subnet-07d6b06716cd1eaa0","ELB app/bos-int-prt-b/063d7415b526cc33","in-use","10.64.148.143","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08ac651b3942d334e","subnet-07d6b06716cd1eaa0","ES bos-int-es","in-use","10.64.141.164","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-090a74bdd333f18c0","subnet-07d6b06716cd1eaa0","ELB net/bos-int-cnrmq-b/52a9297b18bbd5ec","in-use","10.64.189.128","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ad69276daeb149ad","subnet-07d6b06716cd1eaa0",,"in-use","10.64.163.65","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ca6e5a4f16cf827a","subnet-07d6b06716cd1eaa0",,"in-use","10.64.157.123","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d98d72df0cd5bfad","subnet-07d6b06716cd1eaa0",,"in-use","10.64.176.26","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05bd71dcd37b8176b","subnet-07d6b06716cd1eaa0","ELB app/bos-int-ucor-b/b2e217db63f51fa2","in-use","10.64.187.105","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-037842f540bcea6d0","subnet-07d6b06716cd1eaa0","ELB app/bos-int-crm-b/346867b35d78a062","in-use","10.64.179.197","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0159c6ecfc1bd8fe4","subnet-07d6b06716cd1eaa0",,"in-use","10.64.145.102","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00fb3d90c85561cbb","subnet-07d6b06716cd1eaa0","ELB app/bos-int-pcb-b/44fd44d8370b9d8b","in-use","10.64.188.205","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02e388d54b3709e59","subnet-07d6b06716cd1eaa0","ELB app/bos-int-fcm-b/e71a669274eed509","in-use","10.64.155.126","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d2890c9adb7edfd5","subnet-07d6b06716cd1eaa0",,"in-use","10.64.149.48","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0caa80a734af4de2d","subnet-07d6b06716cd1eaa0","ELB app/bos-int-crm-g/3710816a5c702d20","in-use","10.64.152.199","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04b605b4602597df7","subnet-07d6b06716cd1eaa0",,"in-use","10.64.185.49","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bf3c666576c4d9f2","subnet-07d6b06716cd1eaa0",,"in-use","10.64.158.9","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f86cc0694c8554fd","subnet-07d6b06716cd1eaa0",,"in-use","10.64.171.248","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0107febee706e2d20","subnet-07d6b06716cd1eaa0","AWS Lambda VPC ENI-bos-int-elasticsearch-pipeline-lambda-8d8192d9-a126-48f5-91bd-4be02f001982","in-use","10.64.156.101","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01349f3fa80a04dc8","subnet-07d6b06716cd1eaa0",,"in-use","10.64.168.86","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08ac9d13a0db65a2b","subnet-07d6b06716cd1eaa0",,"in-use","10.64.147.94","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
